39:25 39:25 | w_freq: 1 - 1 | wiki_freq: 2 - 3 | sentence_idx: 2340 | align_1: 0-0 | align_2: 1-4 |    39:25 Those who preceded them denounced as liars [ the Messenger ] , whereupon punishment afflicted them from whence they did not know . ||| 39:25 ( Schon ) diejenigen , die vor ihnen lebten , haben ( die göttliche Botschaft ) für Lüge erklärt . 
pretending aufhören | w_freq: 46 - 943 | wiki_freq: 6763 - 1148 | sentence_idx: 598764 | align_1: 7-7 | align_2: 8-13 |    It 's time all of us stop pretending that we care about privacy in the digital age . ||| Es ist Zeit , dass wir alle aufhören , so zu tun , als würden wir uns um die Privatsphäre im digitalen Zeitalter kümmern . 

regretted bereuten | w_freq: 61 - 6 | wiki_freq: 5051 - 45 | sentence_idx: 599914 | align_1: 10-11 | align_2: 11-15 |    I 've heard there have been some actors who 've regretted not doing more work when they were under fifty . ||| Ich habe gehört , dass es schauspieler gab , die es bereuten , dass sie nicht mehr gearbeitet haben , als sie unter fünfzig waren . 

Creator Schöpfer | w_freq: 565 - 626 | wiki_freq: 5423 - 4803 | sentence_idx: 600144 | align_1: 7-7 | align_2: 8-13 |    I see the present situation as the Creator knowing Itself by using the concept of polarization . ||| Ich sehe die gegenwärtige Position als den Schöpfer , der Sich selbst gegenwärtig erfährt , indem er das Konzept von Polarisation verwendet . 

Itself Sich | w_freq: 32 - 273 | wiki_freq: 1478 - 1605 | sentence_idx: 600144 | align_1: 9-10 | align_2: 10-15 |    I see the present situation as the Creator knowing Itself by using the concept of polarization . ||| Ich sehe die gegenwärtige Position als den Schöpfer , der Sich selbst gegenwärtig erfährt , indem er das Konzept von Polarisation verwendet . 

Verily Denn | w_freq: 106 - 2077 | wiki_freq: 279 - 14446 | sentence_idx: 600172 | align_1: 0-0 | align_2: 1-4 |    Verily , truth is sight . ||| Denn der ( böse ) Blick ist Wahr und Tatsache . 

Remember Denken | w_freq: 1026 - 1785 | wiki_freq: 9753 - 11243 | sentence_idx: 601637 | align_1: 0-0 | align_2: 1-4 |    Remember that the amount of excise duty does not exceed 10 % of the amount you paid for a German car . ||| Denken Sie daran , dass die Verbrauchsteuer 10 % des Betrags , den Sie für ein deutsches Auto bezahlt haben , nicht übersteigt . 

revelations Verse | w_freq: 101 - 82 | wiki_freq: 6557 - 6212 | sentence_idx: 603707 | align_1: 18-25 | align_2: 19-30 |    45:31 And as for those who disbelieved ( it will be said unto them ): Were not Our revelations recited unto you ? ||| 45:31 Diejenigen aber , die ( in ihrem Erdenleben ) ungläubig waren ( werden zur Rede gestellt mit den Worten ) Sind euch nicht unsere Verse ( w. Zeichen ) verlesen worden ? 

checks Hintergrundkontrollen | w_freq: 212 - 5 | wiki_freq: 14380 - 2 | sentence_idx: 603783 | align_1: 11-10 | align_2: 12-15 |    “ We will work with the government to establish clear background checks currently absent in their commercial transportation licensing programs . ||| “ Wir werden mit der Regierung zusammenarbeiten , um klare Hintergrundkontrollen zu erstellen , die derzeit in ihren kommerziellen Transportlizenzprogrammen nicht vorhanden sind . ” 

Attraction Anziehung | w_freq: 33 - 85 | wiki_freq: 2038 - 791 | sentence_idx: 604831 | align_1: 11-11 | align_2: 12-21 |    Let us see how best we can use the Law of Attraction to manifest anything we want … fast . ||| Lassen Sie uns sehen , wie gut wir das Gesetz der Anziehung ( englisch law of attraction ) benutzen können , um alles zu manifestieren , was wir wollen … schnell . 

sins Gebetes | w_freq: 343 - 20 | wiki_freq: 8639 - 274 | sentence_idx: 606112 | align_1: 4-3 | align_2: 5-9 |    Asking for forgiveness of sins , praising Him for who He is and thanking Him for all He has done . ||| Der Sinn des Gebetes ( zu Gott ) ist , ihm zu danken und ihn um Vergebung für die eigenen Sünden zu bitten , unter anderem . 

enjoys genießt | w_freq: 224 - 282 | wiki_freq: 13879 - 4259 | sentence_idx: 606734 | align_1: 1-1 | align_2: 2-6 |    Laurie enjoys tormenting Eric and manipulating her father . ||| Laurie genießt es , eric zu quälen und ihre eltern zu manipulieren . 

glad freut | w_freq: 464 - 282 | wiki_freq: 5614 - 1494 | sentence_idx: 607021 | align_1: 8-7 | align_2: 9-11 |    But your Father in heaven , He is glad you can go ||| aber Dein Vater im Himmel , Er freut sich , dass Du gehst 

comparisons Vergleiche | w_freq: 98 - 96 | wiki_freq: 14446 - 3986 | sentence_idx: 607421 | align_1: 2-2 | align_2: 3-7 |    The social comparisons these platforms rely upon—Who takes the most vacations ? ||| Die sozialen Vergleiche , auf die sich diese Plattformen stützen - Wer nimmt am meisten Urlaub ? 

Remember Denken | w_freq: 1026 - 1785 | wiki_freq: 9753 - 11243 | sentence_idx: 607748 | align_1: 0-0 | align_2: 1-4 |    Remember that friends will share secrets too . ||| Denken sie daran , dass freunde auch geheimnisse teilen werden . 

Remember Denken | w_freq: 1026 - 1785 | wiki_freq: 9753 - 11243 | sentence_idx: 608914 | align_1: 0-0 | align_2: 1-4 |    Remember that you ’re not trying to become anything — such as a good mediator . ||| Denken Sie daran , dass Sie nicht versuchen , etwas zu werden - wie zum Beispiel ein guter Meditierender . 

trierarch trierarch | w_freq: 1 - 1 | wiki_freq: 52 - 0 | sentence_idx: 609747 | align_1: 8-7 | align_2: 9-11 |    The ship 's captain was known as the trierarch ( triērarchos ) . ||| Der Kapitän des Schiffs war als der trierarch ( Trierarch ) ( triērarchos ) bekannt . 

measles Masern | w_freq: 31 - 25 | wiki_freq: 3501 - 650 | sentence_idx: 610661 | align_1: 6-5 | align_2: 7-10 |    You are also considered immune to measles if you have a written lab report of immunity , or you were born before 1957 . ||| Sie sind auch immun gegen Masern in Betracht gezogen , wenn Sie einen schriftlichen Laborbericht der Immunität haben , oder Sie vor 1957 geboren wurden . 

apps apps | w_freq: 762 - 168 | wiki_freq: 12494 - 10 | sentence_idx: 611015 | align_1: 8-7 | align_2: 9-11 |    This is definitely not a complete list of apps your child may not want you to know about , but it ’s a start . ||| Dies ist definitiv keine vollständige liste von apps , von denen ihr kind vielleicht nicht möchte , dass sie sie kennen , aber es ist ein anfang . 

falsehood Lüge | w_freq: 183 - 802 | wiki_freq: 1199 - 2579 | sentence_idx: 612366 | align_1: 3-6 | align_2: 4-12 |    assignment of them falsehood . ||| haben , um sich mit ihrer Lüge durchzusetzen : die Vernichtung derer , 

Remember Denken | w_freq: 1026 - 1785 | wiki_freq: 9753 - 11243 | sentence_idx: 612881 | align_1: 0-0 | align_2: 1-4 |    Remember that what we are talking about here used to be a standard part of artistic instruction — learning how to draw the human figure . ||| Denken Sie daran , dass das , worüber wir hier sprechen , ein Standardteil des künstlerischen Unterrichts war – lernen , wie man die menschliche Figur zeichnet . 

Podgórze Podgórze | w_freq: 1 - 2 | wiki_freq: 197 - 160 | sentence_idx: 613246 | align_1: 11-10 | align_2: 12-15 |    Much of Jewish intellectual life had moved to new centres like Podgórze . ||| Viel jüdisches intellektuelles Leben hatte sich zu neuen Zentren wie Podgórze ( Podgórze ) bewegt . 

8:59 8:59 | w_freq: 3 - 3 | wiki_freq: 43 - 9 | sentence_idx: 613298 | align_1: 0-0 | align_2: 1-8 |    8:59 Let not the unbelievers think that they can escape [ Us ] . ||| 8:59 Und diejenigen , die ungläubig sind , sollen ja nicht meinen , sie würden ( uns ) davonlaufen ( w. sie würden das Rennen machen ? ) . 

advertise Reklame | w_freq: 71 - 6 | wiki_freq: 4946 - 467 | sentence_idx: 613918 | align_1: 5-7 | align_2: 6-13 |    The urge to impress and advertise is clearly noticeable . ” ||| Der Drang , Eindruck zu machen und Reklame für sich zu betreiben , ist unübersehbar . " 

stressors Stressfaktoren | w_freq: 23 - 11 | wiki_freq: 1847 - 118 | sentence_idx: 614208 | align_1: 12-10 | align_2: 13-15 |    Or should you simply need to change how you think about the stressors you face ? ||| Oder müssen Sie einfach ändern , wie Sie über die Stressfaktoren denken , mit denen Sie konfrontiert sind ? 

rak’ah Rak'a | w_freq: 2 - 1 | wiki_freq: 0 - 0 | sentence_idx: 614335 | align_1: 8-9 | align_2: 9-13 |    And therefore we read in Al-Faatihah in every rak’ah : ||| Das Rezitieren der Sure „ Al-Fatiha “ in jeder Rak'a ( Gebetseinheit ) . 

J’accuse J'accuse | w_freq: 1 - 1 | wiki_freq: 5 - 11 | sentence_idx: 614558 | align_1: 7-8 | align_2: 8-15 |    But I also wrote it as a J’accuse , as a detailed study of cultural imperialism . ||| Aber ich schrieb es auch als ein ' J'accuse ' ( Ich klage an ) , als genaue Studie des kulturellen Imperialismus . 

Remember Denken | w_freq: 1026 - 1785 | wiki_freq: 9753 - 11243 | sentence_idx: 615561 | align_1: 1-1 | align_2: 2-5 |    “ Remember that you ’re not there to impress anyone , even though that ’s what your bad brain tells you . ||| " Denken Sie daran , dass Sie nicht da sind , um jemanden zu beeindrucken , auch wenn das Ihr schlechtes Gehirn Ihnen sagt . 

metrics Metriken | w_freq: 57 - 43 | wiki_freq: 5408 - 322 | sentence_idx: 617215 | align_1: 6-4 | align_2: 7-9 |    Many people will start with the metrics they know about . ||| Viele werden mit den Metriken beginnen , mit denen sie vertraut sind . 

oligarchies Oligarchien | w_freq: 4 - 4 | wiki_freq: 214 - 40 | sentence_idx: 617290 | align_1: 18-17 | align_2: 19-22 |    However , these claims are not accepted by most scholars , who see these forms of government as oligarchies . ||| Jedoch werden diese Ansprüche von den meisten Gelehrten nicht akzeptiert , die diese Formen der Regierung als Oligarchien ( Oligarchien ) sehen . 

NGO NGO | w_freq: 148 - 103 | wiki_freq: 12094 - 1119 | sentence_idx: 617446 | align_1: 5-5 | align_2: 6-12 |    * Jo-Jikum is a local NGO dedicated to empowering Marshall Islands young people to find solutions to environmental issues in their home islands , but see for yourself : WEB ||| * Jo-Jikum ist eine lokale NGO , die es sich zum Ziel gesetzt hat , die Jugend der Marshall Islands dazu zu befähigen , Lösungen für die Umweltproblematiken auf ihren Heimatinseln zu finden , aber seht selbst : WEB 

intend beabsichtigen | w_freq: 324 - 119 | wiki_freq: 8384 - 395 | sentence_idx: 617835 | align_1: 28-29 | align_2: 29-34 |    As we have repeatedly stated , we are not allowed to relay what the Council of Worlds intends to do , nor is relaying what Dunford or Obama intend to do helpful . ||| Wie wir wiederholt gesagt haben , dürfen wir nicht darüber reden , was der Rat der Welten zu tun beabsichtigt , und auch nicht , was Dunford oder Obama beabsichtigen , um dabei hilfreich zu sein . 

Remember Erinnert | w_freq: 1026 - 75 | wiki_freq: 9753 - 103 | sentence_idx: 619731 | align_1: 0-0 | align_2: 1-4 |    Remember when we were at Wells Cathedral , we took the lid off the stored energy and let the energy out ? ||| Erinnert ihr euch , als wir bei der Wells-Kathedrale waren , nahmen wir den Deckel von der gespeicherten Energie und ließen die Energie frei ? 

Prevent Verhindern | w_freq: 44 - 20 | wiki_freq: 1068 - 233 | sentence_idx: 620210 | align_1: 0-0 | align_2: 1-4 |    Prevent a Palestinian attending a conference in New York or Paris and they will deliver their talk via Skype instead . ||| Verhindern Sie , dass ein Palästinenser an einer Konferenz in New York oder Paris teilnimmt , dann wird er stattdessen seinen Vortrag über Skype halten . 

Remember Denken | w_freq: 1026 - 1785 | wiki_freq: 9753 - 11243 | sentence_idx: 620487 | align_1: 0-0 | align_2: 1-4 |    Remember what I said about looking for a partner in crime ? ||| Denken sie daran , was ich über die suche nach einem partner in der kriminalität gesagt habe . 

Inequality Ungleichheit | w_freq: 18 - 211 | wiki_freq: 1359 - 2255 | sentence_idx: 621004 | align_1: 4-3 | align_2: 5-8 |    6 Types of Gender Inequality That We Need to Just Accept ||| 6 Arten von Ungleichheit zwischen den Geschlechtern , die müssen wir einfach akzeptieren 

inordinate überschreitet | w_freq: 4 - 85 | wiki_freq: 580 - 2023 | sentence_idx: 621579 | align_1: 11-10 | align_2: 12-17 |    [ 79:17 ] Go to Firon , surely he has become inordinate . ||| Geh zu Fir ´ aun , denn gewiß , er überschreitet das Maß ( an Frevel ) . " [ 20:24 ] 

Tracker Tracker | w_freq: 13 - 37 | wiki_freq: 1774 - 556 | sentence_idx: 623073 | align_1: 5-5 | align_2: 6-9 |    This Is the Android Fitness Tracker You 've Been Waiting For ||| Dies ist der Android Fitness Tracker , auf den Sie gewartet haben 

reinforcing bekräftigt | w_freq: 45 - 96 | wiki_freq: 5444 - 1591 | sentence_idx: 624088 | align_1: 7-8 | align_2: 8-12 |    Thanks to Our Father for once again reinforcing that animal exploitation is morally acceptable . ||| Dank sei Unserem Vater dafür , wieder einmal bekräftigt zu haben , dass Tierausbeutung moralisch akzeptabel ist . 

broom besen | w_freq: 7 - 2 | wiki_freq: 2646 - 6 | sentence_idx: 625042 | align_1: 4-4 | align_2: 5-8 |    She lives with a broom she hopes will someday take her for a flight over town . ||| Sie lebt mit einem besen , von dem sie hofft , dass er sie eines tages für einen flug über die stadt mitnimmt . 

wonder frage | w_freq: 1120 - 892 | wiki_freq: 10438 - 380 | sentence_idx: 625198 | align_1: 2-1 | align_2: 3-6 |    I still wonder if there is some way for you to find and read it ! ||| Ich frage mich immer noch , ob es irgendeinen Weg für Dich gibt sie zu finden und zu lesen ! 

Imagine stelle | w_freq: 320 - 286 | wiki_freq: 5922 - 3298 | sentence_idx: 627809 | align_1: 0-1 | align_2: 1-5 |    Imagine a new Hong Kong or a new Dubai arising one day in the Mediterranean ! ||| Man stelle sich vor , ein neues Hongkong oder ein neues Dubai entstehe dereinst im Mittelmeerraum ! 

Remember Denken | w_freq: 1026 - 1785 | wiki_freq: 9753 - 11243 | sentence_idx: 628119 | align_1: 0-0 | align_2: 1-5 |    Remember to be original and come up with your own ideas / style … after all , nothing beats the original ! ||| Denken Sie daran , originell zu sein und eigene Ideen / Stil zu entwickeln … schließlich schlägt nichts das Original ! 

23:74 74. | w_freq: 4 - 4 | wiki_freq: 0 - 2057 | sentence_idx: 628296 | align_1: 0-0 | align_2: 1-4 |    23:74 Those who do not believe in the Hereafter are deviating from the Path . ||| 74. Doch siehe , jene , die nicht an das Jenseits glauben , weichen vom Wege ab . 

Remember Denken | w_freq: 1026 - 1785 | wiki_freq: 9753 - 11243 | sentence_idx: 628505 | align_1: 0-0 | align_2: 1-4 |    Remember that your cancer diagnosis will be a shock to them as well . ||| Denken Sie daran , dass Ihre Krebsdiagnose auch ein Schock für sie sein wird . 

Palestinians Palästinenser | w_freq: 1027 - 874 | wiki_freq: 12372 - 1852 | sentence_idx: 628761 | align_1: 2-4 | align_2: 3-8 |    The 4,006 Palestinians the Europeans have not heard of ||| Quelle : Die 4.006 Palästinenser , von denen die Europäer nie gehört haben 

somebody jemanden | w_freq: 539 - 1695 | wiki_freq: 8743 - 2981 | sentence_idx: 629547 | align_1: 6-8 | align_2: 7-13 |    Also do n't worry about meeting somebody you know in your webcam session , you can always block by city , state or even nation . ||| Machen sie sich auch keine sorgen darüber , jemanden zu treffen , den sie in ihrer webcam-session kennen , sie können immer nach stadt , staat oder sogar nation blockieren . 

outbreaks Ausbrüche | w_freq: 55 - 40 | wiki_freq: 7232 - 1597 | sentence_idx: 630897 | align_1: 18-15 | align_2: 19-23 |    “ All countries , rich and poor , large and small , must work together to control influenza outbreaks before the arrival of the next pandemic . ||| „ Alle Länder , reiche und arme , große und kleine müssen zusammenarbeiten , um Ausbrüche von Influenza unter Kontrolle zu halten , bevor eine nächste Pandemie auftritt . 
