Internas Internas | w_freq: 1 - 1 | wiki_freq: 90 - 5 | sentence_idx: 224 | align_1: 13-14 | align_2: 14-19 |    Secondly , we have greatly improved controls , and the Servicio de Rentas Internas has also improved a lot in terms of human resources . ||| Deuxièmement , nous avons beaucoup amélioré les contrôles , et le Servicio de Rentas Internas ( SRI ) s’ est aussi beaucoup amélioré en termes de ressources humaines . 
entrepreneurs Entrepreneurs | w_freq: 469 - 20 | wiki_freq: 13029 - 327 | sentence_idx: 493306 | align_1: 1-0 | align_2: 2-6 |    Innovation entrepreneurs is what defines us all here at DEINOVE best . ||| Entrepreneurs de l’ innovation , c’ est ce qui nous définit le mieux chez DEINOVE . 

assemble rassembler | w_freq: 76 - 318 | wiki_freq: 8793 - 8045 | sentence_idx: 493387 | align_1: 7-8 | align_2: 8-13 |    Together , they were the first to assemble DNA and sleep data provided by no less than 1.3 million people—the largest genetic dataset ever ||| Ensemble , ils ont été les premiers à rassembler des données sur l’ ADN et le sommeil fournies par pas moins de 1,3 million de personnes – le plus grand ensemble de données génétiques jamais réalisé . 

massage massage | w_freq: 248 - 242 | wiki_freq: 4346 - 1084 | sentence_idx: 493781 | align_1: 12-14 | align_2: 13-19 |    And what will Kanye do if his doctor suggests he try prostate massage one of these days — just say , " Nah , nah , I do n't even need to pee anyway " ? ||| Et ce qui va Kanye faire si son médecin lui suggère d’ essayer un massage de la prostate , un de ces jours — juste dire , « Nah , nah , je n’ ai même pas besoin de faire pipi toute façon » ? 

JOSÉ JOSÉ | w_freq: 1 - 2 | wiki_freq: 15 - 2 | sentence_idx: 495095 | align_1: 1-1 | align_2: 2-6 |    SAN JOSÉ – When you look at your phone or tablet , what do you see ? ||| SAN JOSÉ ( COSTA RICA ) – Lorsque vous regardez votre téléphone ou votre tablette , que voyez -vous ? 

commandments commandements | w_freq: 167 - 222 | wiki_freq: 2064 - 2502 | sentence_idx: 495149 | align_1: 3-3 | align_2: 4-7 |    and all your commandments are a true . ||| Et tous tes commandements [ mitsvah ] sont la vérité . 

Ark Ark | w_freq: 64 - 18 | wiki_freq: 9283 - 853 | sentence_idx: 495292 | align_1: 13-11 | align_2: 14-15 |    A : OK , folks , let 's try to picture Laura and Ark trying to drag 500 ton rocks around New Port Richey ? ! ? ||| R : OK les amis , essayons d’ imaginer Laura et Ark en train d’ essayer de traîner 500 tonnes de roche à New Port Richey   ? ! ? 

self-centred centré | w_freq: 1 - 74 | wiki_freq: 230 - 6423 | sentence_idx: 497301 | align_1: 10-13 | align_2: 11-18 |    This is natural because at one time God Himself was self-centred . ||| Cela est naturel parce qu' à un moment Dieu Lui - même était centré sur Lui - même . 

hopefully espérons | w_freq: 201 - 943 | wiki_freq: 3850 - 195 | sentence_idx: 497467 | align_1: 6-6 | align_2: 7-10 |    A very talented man who will hopefully remain prime minister ! ” ||| Un homme très talentueux qui , espérons - le , restera Premier ministre ! " 

explores—in explorée | w_freq: 1 - 34 | wiki_freq: 0 - 1082 | sentence_idx: 498550 | align_1: 14-14 | align_2: 15-19 |    Rather , he wrote the events that happened long before the era the player explores—in other words , the “ mythology ” of the world . ||| Il a plutôt écrit les événements qui se sont déroulés bien avant l’ ère explorée par le joueur , autrement dit la « mythologie » du monde . 

Expect Attendez | w_freq: 64 - 121 | wiki_freq: 746 - 47 | sentence_idx: 501159 | align_1: 0-0 | align_2: 1-5 |    Expect your librarians to bridge the gap between their world and yours . ||| Attendez -vous à ce que vos bibliothécaires comblent le fossé entre leur monde et le vôtre . 

Acadie—Bathurst Bathurst | w_freq: 1 - 5 | wiki_freq: 15 - 1881 | sentence_idx: 501397 | align_1: 16-16 | align_2: 17-21 |    I will not name the MP that he quoted , but it appears he is from Acadie—Bathurst . ||| Je ne nommerai pas le député qu' il cite , mais il vient d' Acadie — Bathurst , semble -t -il . 

Mesiti Mesiti | w_freq: 1 - 1 | wiki_freq: 22 - 3 | sentence_idx: 501416 | align_1: 1-1 | align_2: 2-8 |    Angelica Mesiti for several years has been developing research into non-verbal communication . ||| Angelica Mesiti , quant à elle , développe depuis plusieurs années une recherche sur la communication non-verbale . 

Bratislava Bratislava | w_freq: 40 - 40 | wiki_freq: 9909 - 2946 | sentence_idx: 501825 | align_1: 0-0 | align_2: 1-6 |    Bratislava accuses Hungary of promoting its national culture in Slovakia . ||| Bratislava , de son côté , accuse la Hongrie de promouvoir sa culture nationale en Slovaquie . 

YOUth YOUth | w_freq: 2 - 2 | wiki_freq: 2 - 0 | sentence_idx: 501935 | align_1: 35-39 | align_2: 36-48 |    This is why we have the ambition to help 10 million young people around the world to have access to economic opportunities by 2030 through the rollout of our Global Youth Initiative : Nestlé needs YOUth . ||| C' est pourquoi nous avons l' ambition d' aider 10 millions de jeunes à travers le monde à avoir accès à des opportunités économiques d' ici 2030 à travers le déploiement de notre Global Youth Initiative : Nestlé needs YOUth ( Nestlé a besoin de la jeunesse ) . 

Remember Souvenez | w_freq: 906 - 144 | wiki_freq: 9753 - 82 | sentence_idx: 503458 | align_1: 0-0 | align_2: 1-4 |    Remember now , that to prove that , that this is Daniel 's last part of the seventieth week ... ||| Souvenez -vous -en , maintenant , et pour le prouver , que c’ est la dernière partie de la soixante-dixième semaine de Daniel ... 

Sergeants sergents | w_freq: 2 - 6 | wiki_freq: 1211 - 867 | sentence_idx: 503552 | align_1: 17-17 | align_2: 18-22 |    For example , let 's say the Air Force determines that 20 percent of all eligible Staff Sergeants ( E-5 ) will be promoted to the rank of Technical Sergeant ( E-6 ) for the next promotion cycle . ||| Par exemple , disons que l' Armée de l' Air détermine que 20 % de tous les sergents d' état - major ( E-5 ) éligibles seront promus au grade de sergent technique ( E-6 ) pour le prochain cycle de promotion . 

Anyway Quoi | w_freq: 174 - 512 | wiki_freq: 1705 - 4268 | sentence_idx: 503919 | align_1: 0-0 | align_2: 1-5 |    Anyway , in spite of all these problems , many people manage to find a good job . ||| Quoi qu’ il en soit , malgré tous ces problèmes , beaucoup de gens parviennent à trouver un bon travail . 

maximizing maximisation | w_freq: 24 - 10 | wiki_freq: 2406 - 312 | sentence_idx: 504374 | align_1: 12-13 | align_2: 13-18 |    The various effects of our predation on the planet are based on maximizing energy use . ||| Les divers effets de notre prédation sur la planète sont basés sur la maximisation de l’ utilisation d’ énergie . 

plurilateral plurilatéral | w_freq: 6 - 1 | wiki_freq: 41 - 5 | sentence_idx: 504387 | align_1: 23-27 | align_2: 24-33 |    It is of deep concern that developed countries have already launched negotiations on their post-Bali agenda , including towards an expansion of the plurilateral Information Technology Agreement ( ITA ) . ||| Il est inquiétant que les pays développés aient déjà lancé des négociations sur leur agenda post-Bali , y compris en vue de l’ expansion de l’ Accord plurilatéral sur les technologies de l’ information ( ATI ) . 

cowgirl cow | w_freq: 3 - 37 | wiki_freq: 310 - 1509 | sentence_idx: 504659 | align_1: 15-16 | align_2: 16-20 |    It ’s time to put on your Stetson Hat , and become the cowboy or cowgirl you dreamed of being ! ||| Il est temps de mettre votre chapeau Stetson et devenir le cow - boy ou la cow - girl dont vous rêviez d' être ! 

thrilled réjouit | w_freq: 133 - 67 | wiki_freq: 3614 - 1151 | sentence_idx: 505399 | align_1: 3-3 | align_2: 4-9 |    I am particularly thrilled that the World Bank and the International Monetary Fund ( IMF ) have decided to list all their green bonds in Luxembourg in future . ||| Ce qui me réjouit plus particulièrement , c' est que la Banque mondiale et le Fonds monétaire international ( FMI ) ont décidé de coter à l' avenir l' ensemble de leurs obligations vertes au Luxembourg . 

repeats répète | w_freq: 85 - 283 | wiki_freq: 9488 - 3300 | sentence_idx: 506137 | align_1: 10-9 | align_2: 11-13 |    The international community , including the European Union , endlessly repeats that the only solution continues to be “ dialogue . ” ||| La communauté internationale , notamment l’ Union européenne , répète à l’ envi que la seule solution reste “ le dialogue ” . 

minimally minimalement | w_freq: 13 - 4 | wiki_freq: 3174 - 47 | sentence_idx: 507627 | align_1: 10-12 | align_2: 11-16 |    If , on the other hand , it is even minimally different , the protection will be lost . ||| Si , par contre , il se trouve à être , même minimalement , de nature différente , la protection sera perdue . 

Server serveur | w_freq: 48 - 393 | wiki_freq: 11299 - 9009 | sentence_idx: 507814 | align_1: 10-8 | align_2: 11-13 |    If necessary , you can add a second Load balancer Server by the same method . ||| Si nécessaire , vous pouvez ajouter un deuxième serveur d’ équilibrage de charge par la même méthode . 

precariousness précarité | w_freq: 17 - 34 | wiki_freq: 187 - 1993 | sentence_idx: 509827 | align_1: 13-12 | align_2: 14-17 |    In France , in 2019 , it is in these conditions of permanent precariousness many students must endure , after years of crisis and budget cuts aiming to make workers and young people pay the price of the crisis of capitalism . ||| En France , en 2019 , c’ est dans ces conditions de précarité permanente qu’ une bonne partie des étudiants doit vivre , après des années de crise et de coupes budgétaires visant à faire payer aux travailleurs et aux jeunes le prix de la crise du capitalisme . 

Sloviansk Slaviansk | w_freq: 1 - 3 | wiki_freq: 424 - 44 | sentence_idx: 509978 | align_1: 2-3 | align_2: 3-8 |    I saw Sloviansk a month ago , it was very different . ” ||| J’ ai vu Slaviansk , il y a un mois , c’ était complètement différent . » 

wrongdoing mentir | w_freq: 13 - 194 | wiki_freq: 6206 - 939 | sentence_idx: 510887 | align_1: 4-3 | align_2: 5-7 |    Eni has denied any wrongdoing . ||| Eden refuse de mentir , par piété . 

Saracens Saracens | w_freq: 4 - 1 | wiki_freq: 4232 - 647 | sentence_idx: 511284 | align_1: 6-6 | align_2: 7-11 |    “ They ’ve proved that at Saracens last weekend , they proved it in round one . ||| ‘ Ils ont prouvé que chez Saracens le week - end dernier , ils l’ avaient prouvé au premier tour . 

Anyway Quoi | w_freq: 174 - 512 | wiki_freq: 1705 - 4268 | sentence_idx: 512978 | align_1: 0-0 | align_2: 1-5 |    Anyway , I think this change is welcome , to see more cars on tracks . ||| Quoi qu’ il en soit , je pense que ce changement est le bienvenu pour voir davantage de voitures en piste . 

converging convergeons | w_freq: 22 - 1 | wiki_freq: 2654 - 0 | sentence_idx: 513243 | align_1: 18-15 | align_2: 19-24 |    On this point , the Syria issue is clearly crucial , and I believe we ’re all gradually converging towards joint work on this subject and this situation . ||| Sur ce point , la question syrienne est évidemment cruciale et je crois que nous convergeons progressivement , les uns et les autres , vers un travail conjoint sur ce sujet et cette situation . 

2.42am 02h42 | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 513305 | align_1: 1-1 | align_2: 2-5 |    At 2.42am we managed to establish direct contact to the travellers . ||| A 02h42 du matin , nous avons réussi à établir un contact direct avec les voyageurs . 

blessed bénédiction | w_freq: 247 - 416 | wiki_freq: 10733 - 4154 | sentence_idx: 513763 | align_1: 6-5 | align_2: 7-11 |    And they are those who are blessed and they are those who receive His Mercy , and it is they who are the guided-ones . ” ||| Ils sont ceux sur qui bénédiction d' al - Lah , et compassion , et sont ceux qui reçoivent guidance " 

’m j’ | w_freq: 3716 - 12938 | wiki_freq: 8986 - 5889 | sentence_idx: 516017 | align_1: 16-16 | align_2: 17-22 |    But as this answer is always followed by “ Where in France ? ” now I ’m taking a short cut and respond directly to the first question : “ From Paris . ” ||| Mais comme cette réponse est toujours suivie de « Où ça en France ? » , j’ ai pris l’ habitude de prendre un raccourci et de répondre directement à la première question : « de Paris » . 

mafan mafan | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 517452 | align_1: 18-14 | align_2: 19-18 |    Here we take a look at how to make your administrative tasks in China a little less 麻烦 mafan … ||| Nous examinons ici comment rendre vos tâches administratives en Chine un peu moins 麻烦 mafan ( pénibles ) … 

perpetuating perpétuer | w_freq: 32 - 78 | wiki_freq: 1471 - 1702 | sentence_idx: 518903 | align_1: 8-10 | align_2: 9-15 |    There are several challenges when it comes to perpetuating Holocaust memory , said Jacobs . ||| Il y a plusieurs défis quand il s’ agit de perpétuer la mémoire de l’ Holocauste , a dit Jacobs . 

eaters mangeurs | w_freq: 6 - 10 | wiki_freq: 1489 - 425 | sentence_idx: 519691 | align_1: 24-26 | align_2: 25-31 |    But it could also be because they were the guardians of the ravens of the tower , and in this case , the meat eaters were the crows , not the guards ! ||| Mais ça pourrait aussi être dû au fait que c' était les gardiens des corbeaux de la tour , et dans ce cas là , les mangeurs de viande , c' était les corbeaux , pas les gardiens ! 

self-centered centrés | w_freq: 12 - 44 | wiki_freq: 850 - 1665 | sentence_idx: 520079 | align_1: 15-20 | align_2: 16-25 |    I tend to regard people who use active income strategies as being more selfish and self-centered than those who use passive income strategies . ||| J’ ai tendance à voir les gens qui utilisent des stratégies de revenus actifs comme étant plus égoïstes et plus centrés sur eux - mêmes que ceux qui utilisent des stratégies de revenus passifs . 

negotiating négocions | w_freq: 251 - 13 | wiki_freq: 12650 - 7 | sentence_idx: 520150 | align_1: 3-1 | align_2: 4-6 |    We are also negotiating compensation with the passengers . ” ||| Nous négocions également des mesures d’ indemnisation avec les passagers » . 
