Internas Internas | w_freq: 1 - 1 | wiki_freq: 90 - 5 | sentence_idx: 224 | align_1: 13-14 | align_2: 14-19 | ner_entity: the Servicio de Rentas Internas-Servicio de Rentas Internas |    Secondly , we have greatly improved controls , and the Servicio de Rentas Internas has also improved a lot in terms of human resources . ||| Deuxièmement , nous avons beaucoup amélioré les contrôles , et le Servicio de Rentas Internas ( SRI ) s’ est aussi beaucoup amélioré en termes de ressources humaines .
Reach Reach | w_freq: 30 - 10 | wiki_freq: 7063 - 558 | sentence_idx: 701192 | align_1: 6-6 | align_2: 7-14 | ner_entity: Beyond Reach :-Beyond Reach [ Hors de portée |    The work below is titled Beyond Reach : ||| L' oeuvre ci-dessous est intitulée Beyond Reach [ Hors de portée , NdT ] :

CERN CERN | w_freq: 48 - 50 | wiki_freq: 3474 - 1019 | sentence_idx: 705028 | align_1: 6-5 | align_2: 7-9 | ner_entity: CERN-CERN |    She will spend three months at CERN exploring design principles inspired by fundamental particles and the way these are described by physicists . ||| Elle passera trois mois au CERN , où elle explorera des principes de design inspirés des particules fondamentales et de la manière dont celles-ci sont décrites par les physiciens .

Concerns préoccupations | w_freq: 20 - 763 | wiki_freq: 3871 - 5964 | sentence_idx: 705436 | align_1: 16-14 | align_2: 17-22 | ner_entity: Recurrence of Child Protection Concerns After Ongoing Service-none |    Check out our infographic that answers six questions about the indicator “ Recurrence of Child Protection Concerns After Ongoing Service . ” ||| Consultez notre infographie qui répond à six questions sur l’ indicateur « Récurrence des préoccupations en matière de protection de l’ enfance après la prestation de services continus » .

Harmonization Harmonisation | w_freq: 6 - 6 | wiki_freq: 222 - 65 | sentence_idx: 706002 | align_1: 12-17 | align_2: 13-25 | ner_entity: Harmonization for Health-Harmonisation pour la Santé en Afrique |    Improving knowledge management in health systems is a priority of the platform Harmonization for Health in Africa ( HHA ) . ||| Améliorer la gestion des savoirs sur les systèmes de santé est une des priorités de la plateforme Harmonisation pour la Santé en Afrique ( Harmonization for Health in Africa , HHA ) .

Smarter Smarter | w_freq: 11 - 3 | wiki_freq: 691 - 42 | sentence_idx: 709576 | align_1: 16-18 | align_2: 17-22 | ner_entity: Use It or Lose It : Dancing Makes You Smarter-Use It or Lose It : Dancing Makes You Smarter |    Take a look at this page , Use It or Lose It : Dancing Makes You Smarter . ||| Jetez un coup d’ œil à ma page : Use It or Lose It : Dancing Makes You Smarter ( anglais ) .

Satan Satan | w_freq: 587 - 571 | wiki_freq: 10944 - 2855 | sentence_idx: 709694 | align_1: 3-2 | align_2: 4-7 | ner_entity: Satan-Satan |    How will our Satan oppose this divine logic ? ||| Comment notre Satan va -t -il s’ opposer à cette logique divine ?

Co-Chairs Co-Présidents | w_freq: 12 - 5 | wiki_freq: 211 - 3 | sentence_idx: 712379 | align_1: 2-1 | align_2: 3-6 | ner_entity: The ADP Co-Chairs-Co-Présidents |    The ADP Co-Chairs proposed to begin text-based negotiations on the basis of text they had prepared . ||| Les Co-Présidents de l’ ADP ont proposé d’ entamer les négociations textuelles sur la base du texte qu’ ils avaient préparé .

Nephilim Nephilim | w_freq: 16 - 15 | wiki_freq: 577 - 133 | sentence_idx: 713018 | align_1: 9-9 | align_2: 10-13 | ner_entity: none-Nephilim |    Randy DeMain has written extensively about the resurgence of Nephilim today . ||| Randy DeMain a longuement écrit sur la résurgence des Nephilim à l’ heure actuelle .

YAHUSHUA YAHUSHUA | w_freq: 38 - 38 | wiki_freq: 0 - 0 | sentence_idx: 714214 | align_1: 25-27 | align_2: 26-33 | ner_entity: none-Oh YAHUSHUA |    No , each and every time we do anything to offend our ABBA YAHUVEH , each and every time we quickly say , “ Oh YAHUSHUA please forgive us . ” ||| Non , toutes les fois que nous faisons une chose qui offense ABBA YAHUVEH , chaque fois et toutes les fois nous disons rapidement , " Oh YAHUSHUA , s' il te plaît pardonne nous . "

Please Veuillez | w_freq: 1225 - 543 | wiki_freq: 10571 - 98 | sentence_idx: 714306 | align_1: 0-0 | align_2: 1-6 | ner_entity: none-Veuillez |    Please tell me , what is the best way to develop a strong sense of patience and tolerance in difficult times ? ||| Veuillez s’ il vous plait me dire , quelle est la meilleure manière de développer une patience forte et la tolérance dans les temps difficiles ?

Mozi Mozi | w_freq: 1 - 1 | wiki_freq: 383 - 63 | sentence_idx: 715520 | align_1: 0-0 | align_2: 1-5 | ner_entity: Mozi-Mozi |    Mozi believed that people in principle should care for all people equally . ||| Mozi , en revanche , croyait que les gens , en principe , doivent s' occuper de tous les gens de façon égale .

Palestinians Palestiniens | w_freq: 1270 - 1309 | wiki_freq: 12372 - 2644 | sentence_idx: 716838 | align_1: 4-4 | align_2: 5-9 | ner_entity: Palestinians-Palestiniens |    In truth , ordinary Palestinians need neither Fatah nor Hamas to call for a " day of rage " or a new Intifada . ||| En vérité , les Palestiniens du peuple n’ ont besoin ni du Fatah ni du Hamas pour appeler à un « jour de colère » ou à une nouvelle Intifada .

tweeted Twitter | w_freq: 105 - 669 | wiki_freq: 6867 - 7663 | sentence_idx: 716846 | align_1: 2-5 | align_2: 3-10 | ner_entity: none-Twitter |    He also tweeted his results ; “ 97 % on my final exam . ||| Il vient de révéler sur Twitter qu’ il avait réussi ses examens : « 97 % pour mon examen final .

Supertanker Supertanker | w_freq: 3 - 3 | wiki_freq: 57 - 16 | sentence_idx: 717177 | align_1: 2-1 | align_2: 3-6 | ner_entity: none-Supertanker |    Can the Supertanker fight fires at night , while they are most vulnerable ? ||| Le Supertanker permet t -il de lutter contre les incendies la nuit , alors que c’ est le moment où il sont le plus vulnérable ?

Goals Objectifs | w_freq: 133 - 102 | wiki_freq: 14438 - 3814 | sentence_idx: 717460 | align_1: 9-8 | align_2: 10-17 | ner_entity: the Millennium Development Goals-Objectifs du millénaire pour le développement |    It has been repeatedly affirmed that the Millennium Development Goals will be affected by the crisis , but such goals are already in themselves an admission of failure . ||| On a affirmé à plusieurs reprises que les Objectifs du millénaire pour le développement ( OMD ) seront affectés par la crise , mais ces objectifs sont déjà en soi un aveu d’ échec .

Eat Mangez | w_freq: 109 - 46 | wiki_freq: 7141 - 84 | sentence_idx: 717646 | align_1: 0-0 | align_2: 1-5 | ner_entity: none-Mangez |    Eat canola oil regularly ( organic or not ) ||| Mangez de l’ huile de canola régulièrement ( biologique ou non )

Seun Seun | w_freq: 3 - 3 | wiki_freq: 197 - 46 | sentence_idx: 717894 | align_1: 6-7 | align_2: 7-11 | ner_entity: Seun-Seun |    “ Then his sons Femi and Seun launched their international careers in France . ” ||| Ensuite , ses fils , Femi et Seun , ont aussi lancé leur carrière internationale en France . "

Pio Pio | w_freq: 25 - 25 | wiki_freq: 2757 - 1244 | sentence_idx: 718120 | align_1: 8-8 | align_2: 9-16 | ner_entity: Padre Pio-Padre Pio |    However , since you were told by Padre Pio whom I have never seen or known , I will go to Rome for a clarification . » ||| De toutes manières , puisque c’ est Padre Pio qui te l’ a dit , lui que je n’ ai jamais vu ni connu , j’ irai à Rome pour un éclaircissement » .

Hezbollah Hezbollah | w_freq: 213 - 266 | wiki_freq: 8613 - 2471 | sentence_idx: 722324 | align_1: 40-51 | align_2: 41-55 | ner_entity: Hezbollah-Hezbollah |    I have already said and I repeat : as regards trade , and not just the issue of drugs , I have already reminded more than one occasion , O people , that even the legal trade , we in Hezbollah are not doing . ||| Je l’ ai déjà dit , et je le répète : en ce qui concerne le commerce , et non pas seulement la question de la drogue , j’ ai déjà rappelé à plus d’ une occasion , ô les gens , que même le commerce licite , nous , au Hezbollah , n’ en faisons pas .

BROKEN BRISÉ | w_freq: 2 - 1 | wiki_freq: 26 - 0 | sentence_idx: 722540 | align_1: 10-8 | align_2: 11-13 | ner_entity: none-BRISÉ |    However , Bush Jr. and his corrupt cohorts have continuously BROKEN every agreement they have signed . ||| Néanmoins , Bush et ses cohortes corrompues ont BRISÉ , sans discontinuer , tous les accords qu’ ils ont signés .

Fourteen Quatorze | w_freq: 26 - 18 | wiki_freq: 5685 - 1588 | sentence_idx: 723259 | align_1: 0-0 | align_2: 1-5 | ner_entity: Fourteen-none |    Fourteen said they recognized at least one of the attackers as an Imbonerakure . ||| Quatorze d’ entre elles ont affirmé avoir reconnu au moins l’ un de leurs agresseurs comme étant un Imbonerakure .

Wieck Wieck | w_freq: 1 - 1 | wiki_freq: 484 - 158 | sentence_idx: 723806 | align_1: 0-0 | align_2: 1-5 | ner_entity: Wieck-Wieck |    Wieck later wrote , “ I did not go to prison as a pacifist but rather as an objector to war and conscription . ||| Wieck a écrit , plus tard , “ Je ne suis pas allé en prison en tant que pacifiste mais plutôt comme un objecteur à la guerre et à la conscription .

Courtney Courtney | w_freq: 14 - 15 | wiki_freq: 11993 - 1526 | sentence_idx: 724240 | align_1: 0-0 | align_2: 1-4 | ner_entity: Courtney-Courtney |    Courtney again traveled to Manchester to see Bony ; this time , to celebrate her 23rd birthday . ||| Courtney s’ est à nouveau rendu à Manchester pour voir Bony ; cette fois , pour célébrer son 23ème anniversaire .

Palestinians Palestiniens | w_freq: 1270 - 1309 | wiki_freq: 12372 - 2644 | sentence_idx: 727754 | align_1: 4-3 | align_2: 5-13 | ner_entity: Palestinians-Palestiniens |    Five million ethnically cleansed Palestinians can confirm that this is the case . ||| Cinq millions de Palestiniens qui ont été les victimes d’ un nettoyage ethnique peuvent confirmer que c’ est bien le cas .

Appleseed Appleseed | w_freq: 1 - 1 | wiki_freq: 697 - 82 | sentence_idx: 729187 | align_1: 4-4 | align_2: 5-8 | ner_entity: Johnny Appleseed-Johnny Appleseed |    But , like Johnny Appleseed , do not look back when you have dropped that seed . ||| Mais , comme Johnny Appleseed [ 1 ] , ne regardez pas en arrière après avoir laissé tomber cette graine .

Aviano Aviano | w_freq: 1 - 1 | wiki_freq: 388 - 89 | sentence_idx: 733844 | align_1: 12-13 | align_2: 13-17 | ner_entity: Aviano-Aviano |    However no one knows precisely how many there actually are : at Aviano , there are 18 bunkers with the capacity to store another 70 . ||| Personne ne sait cependant exactement combien il y en a effectivement : à Aviano , par exemple , il y a 18 bunkers en mesure d' en stocker plus de 70 .

Allah Allah | w_freq: 659 - 741 | wiki_freq: 12189 - 3093 | sentence_idx: 734660 | align_1: 12-8 | align_2: 13-12 | ner_entity: none-Allah |    By miracle , by the power of needs and the mercy of Allah – a fountain of water . ||| De par la grâce et la miséricorde d' Allah , il a fait de cette pluie , une eau potable et agréable à boire .

Levitation Lévitation | w_freq: 4 - 3 | wiki_freq: 386 - 21 | sentence_idx: 737601 | align_1: 7-8 | align_2: 8-12 | ner_entity: Party Levitation-la Lévitation de Partie(parti |    Now , kind reader , reconsider Party Levitation and perhaps do the experiment again but this time have no central person ( levitatee ) . ||| Maintenant , le lecteur aimable , reconsidérez la Lévitation de Partie(parti ) et faites peut-être l' expérience de nouveau mais cette fois n' ayez aucune personne centrale ( levitatee ) .

E-48 E-48 | w_freq: 15 - 17 | wiki_freq: 3 - 3 | sentence_idx: 737721 | align_1: 0-0 | align_2: 1-6 | ner_entity: none-E-48 |    E-48 Phileo love would make you shoot a man for insulting your wife . ||| E-48 ( 101 ) L' amour phileo vous amènerait à tirer sur un homme parce qu' il a offensé votre femme .

Pentateuch mensonges | w_freq: 7 - 410 | wiki_freq: 1433 - 1836 | sentence_idx: 738574 | align_1: 9-7 | align_2: 10-16 | ner_entity: Pentateuch-none |    They rejected all of the Old Testament except the Pentateuch . ||| Entre eux , tout n' était que mensonges , ils n' en étaient que plus excités !

Israelites Israélites | w_freq: 186 - 165 | wiki_freq: 6428 - 1118 | sentence_idx: 739300 | align_1: 21-18 | align_2: 22-24 | ner_entity: Israelites-Israélites |    Aaron was to lay both hands on the head of the goat and confess over it all the sins of the Israelites . ||| Aaron lui posera les deux mains sur la tête et confessera à sa charge toutes les fautes des Israélites , toutes leurs [ 48 ]

Hayek Hayek | w_freq: 12 - 12 | wiki_freq: 2534 - 939 | sentence_idx: 739384 | align_1: 13-14 | align_2: 14-19 | ner_entity: Hayek-Hayek |    Competition itself plays an essential role in the discovery of information , as Hayek also explained . ||| La concurrence joue elle-même un rôle essentiel dans la découverte d’ information , comme Hayek l’ a d’ ailleurs aussi expliqué .

WEB WEB | w_freq: 364 - 378 | wiki_freq: 257 - 122 | sentence_idx: 740894 | align_1: 5-5 | align_2: 6-9 | ner_entity: the Convention WEB-convention WEB |    The court interprets the Convention WEB not an EU instrument , but one that is binding on all EU countries . ||| La Cour interprète la convention WEB elle n’ est pas un instrument de l’ Union mais un instrument contraignant pour tous les États membres de l’ UE .

WEB WEB | w_freq: 364 - 378 | wiki_freq: 257 - 122 | sentence_idx: 742795 | align_1: 0-0 | align_2: 1-5 | ner_entity: none-WEB |    WEB has the complete story of X2000 - the train for the year 2000 ! ||| WEB ( en anglais ) contient toute l' histoire de la X2000 - le train de l' an 2000 !

® ® | w_freq: 262 - 264 | wiki_freq: 3804 - 396 | sentence_idx: 743178 | align_1: 8-11 | align_2: 9-16 | ner_entity: C2C ®-none |    In short : with the implementation of C2C ® new perspectives are created . ||| Pour résumer : grâce à la mise en œuvre de C2C ® , nous créons de nouvelles perspectives .

256 256 | w_freq: 23 - 25 | wiki_freq: 8233 - 2014 | sentence_idx: 744636 | align_1: 0-0 | align_2: 1-5 | ner_entity: 256-none |    256 Decision and direction are indeed required . ||| 256 En effet , une décision et une orientation sont nécessaires .

Dugin Douguine | w_freq: 7 - 2 | wiki_freq: 375 - 200 | sentence_idx: 745499 | align_1: 7-8 | align_2: 8-12 | ner_entity: Alexander Dugin-Alexandre Douguine |    Maybe that explains your proximity with Alexander Dugin … Must we believe that beyond the national cultures you defend , transnational political convergences exist ? ||| Ce qui explique peut-être votre proximité avec Alexandre Douguine [ 19 ] … Faut -il croire qu’ au delà des cultures nationales que vous défendez , il existe des convergences politiques transnationales ?

E-32 E-32 | w_freq: 11 - 11 | wiki_freq: 14 - 1 | sentence_idx: 747172 | align_1: 0-0 | align_2: 1-4 | ner_entity: none-E-32 |    E-32 And at the grave , look . ||| E-32 ( 72 ) Et à la tombe , regardez .
