Directive directive | w_freq: 748 - 961 | wiki_freq: 8800 - 10212 | sentence_idx: 2541 | align_1: 17-21 | align_2: 18-28 | entity: Article 11 of the Copyright Directive - none |    Furthermore , we highlight the possibility of the EU legislation and notably Article 11 of the Copyright Directive to draw from the previous experience of the very similar national legislation in Germany , which failed to give satisfactory results . ||| En outre , nous soulignons le risque que la législation de l’ UE , et notamment l’ article 11 de la directive sur le droit d’ auteur , puisse s’ inspirer de l’ expérience antérieure de la législation nationale très similaire en Allemagne , qui n’ a pas donné des résultats satisfaisants . 
rupees roupies | w_freq: 40 - 40 | wiki_freq: 4388 - 758 | sentence_idx: 651881 | align_1: 7-10 | align_2: 8-14 | entity: over one trillion rupees - none |    Why huge sum of over one trillion rupees was allotted for internal security ? ||| Pourquoi la somme énorme de plus de 1000 milliard de roupies a -t -elle été allouée pour la sécurité intérieure ? 

E-261 E-261 | w_freq: 4 - 5 | wiki_freq: 0 - 1 | sentence_idx: 657704 | align_1: 0-0 | align_2: 1-4 | entity: none - E-261 |    E-261 Right now , those things that have been said a few years ago ... ||| E-261 ( 176 ) Maintenant même , ces choses qui ont été dites il y a quelques années ... 

Augustins Augustin | w_freq: 1 - 44 | wiki_freq: 112 - 14243 | sentence_idx: 661777 | align_1: 3-3 | align_2: 4-7 | entity: Augustins - Augustin |    12 % of Augustins are born during that month . ||| 12 % des Augustin de l’ année naissent pendant ce mois . 

Guangbiao Guangbiao | w_freq: 1 - 1 | wiki_freq: 20 - 3 | sentence_idx: 664082 | align_1: 3-2 | align_2: 4-7 | entity: Chen Guangbiao - Chen Guangbiao |    How could Chen Guangbiao so easily and casually take the two women to New York for plastic surgery ? ||| Comment Chen Guangbiao a -t -il pu si facilement et négligemment amener les deux femmes à New York pour une chirurgie esthétique ? 

Karp Karp | w_freq: 7 - 7 | wiki_freq: 1292 - 326 | sentence_idx: 664774 | align_1: 14-12 | align_2: 15-20 | entity: David Karp - David Karp |    It is also not surprising that the young twenty one year old American David Karp became the founder of the service . ||| Il n’ est pas surprenant non plus que le jeune américain David Karp , âgé de 21 ans , soit devenu le fondateur du service . 

Portia Portia | w_freq: 5 - 5 | wiki_freq: 2159 - 320 | sentence_idx: 664877 | align_1: 1-1 | align_2: 2-5 | entity: Portia - Lady Portia |    Lady Portia please oversee the entire process and alert me to recognise the positive shifts , transformations and awakenings within my being . ||| Lady Portia s’ il vous plaît superviser l’ ensemble du processus et m’ alerter pour reconnaître les changements positifs , les transformations et les éveils au sein de mon être . 

163 163 | w_freq: 38 - 39 | wiki_freq: 7875 - 1934 | sentence_idx: 665487 | align_1: 0-3 | align_2: 1-9 | entity: 163 - none |    163 only prohibits , and does not regulate , the circulation of obscene materials . ||| Par l' article 163 , le Parlement ne fait qu' interdire , et ne réglemente pas , la mise en circulation du matériel obscène . 

E-131 E-131 | w_freq: 8 - 9 | wiki_freq: 0 - 0 | sentence_idx: 667630 | align_1: 0-0 | align_2: 1-4 | entity: none - E-131 |    E-131 I said , " The cigarettes will take care of theirself . ||| E-131 ( 132 ) J' ai dit : " Les cigarettes s' occuperont d' elles - mêmes . 

Turtle Turtle | w_freq: 6 - 6 | wiki_freq: 7869 - 493 | sentence_idx: 669655 | align_1: 2-2 | align_2: 3-8 | entity: The Red Turtle - The Red Turtle |    The Red Turtle starts with a Studio Ghibli logo , but not the one we ’re used to . ||| The Red Turtle ( La Tortue rouge ) commence par un logo des Studios Ghibli , mais pas celui auquel nous sommes habitués . 

Krugman Krugman | w_freq: 7 - 7 | wiki_freq: 1328 - 202 | sentence_idx: 672497 | align_1: 3-3 | align_2: 4-8 | entity: Krugman - Krugman |    How can professor Krugman postulate that such growth was not only ambiguous , but also fugacious ? ||| Comment le professeur Krugman a -t -il pu postuler qu’ une telle croissance n’ était pas seulement ambiguë mais aussi éphémère ? 

WEB WEB | w_freq: 367 - 382 | wiki_freq: 257 - 122 | sentence_idx: 675251 | align_1: 10-14 | align_2: 11-21 | entity: none - WEB |    [ 22 ] The Report is available online at : WEB Professor Puri was appointed as one of two research directors for the Expert Panel . ||| [ 22 ] Le rapport est accessible en ligne à l’ adresse suivante : WEB [ en anglais seulement ] Le professeur Puri a été nommé comme l’ un des deux directeurs de recherche du Groupe d’ experts . 

Aquino Aquino | w_freq: 5 - 6 | wiki_freq: 8468 - 677 | sentence_idx: 678203 | align_1: 3-3 | align_2: 4-9 | entity: Aquino - Président Aquino |    Why has President Aquino closed down the area to activists this time , permit or no permit ? ||| Pourquoi le Président Aquino n' a -t -il pas fermé cet endroit aux activistes cette fois - ci , avec ou sans permis ? 

Attouche Attouche | w_freq: 1 - 1 | wiki_freq: 0 - 8 | sentence_idx: 680032 | align_1: 1-1 | align_2: 2-5 | entity: Ben Attouche - Ben Attouche |    Ben Attouche reported that more than 1,000 travel agencies that are located in Tunisia are facing many problems and that they suffer from a very difficult financial situation . ||| Ben Attouche , a fait savoir que plus de 1000 agences de voyages qui sont implantées en Tunisie , sont confrontées à de nombreux problèmes et qu’ elles soufrent d’ une situation financière très difficile . 

Brestrogen Brestrogen | w_freq: 5 - 5 | wiki_freq: 0 - 0 | sentence_idx: 681389 | align_1: 4-4 | align_2: 5-8 | entity: Brestrogen - Brestrogen |    You can also order Brestrogen internationally . ||| Vous pouvez également commander Brestrogen à l’ échelle internationale . 

P13 P13 | w_freq: 2 - 2 | wiki_freq: 102 - 17 | sentence_idx: 684043 | align_1: 0-0 | align_2: 1-4 | entity: none - P13 |    P13 is not too far away from the points , so let ’s wait and see what we can do . ” ||| P13 , ce n' est pas très loin des points , alors attendons de voir ce qu' on peut faire . " 

oaths Inshiqaq | w_freq: 3 - 5 | wiki_freq: 3106 - 2 | sentence_idx: 686406 | align_1: 7-11 | align_2: 8-16 | entity: none - Al - Inshiqaq |    I am sworn to the darkest of oaths . ||| Je jure par le crépuscule , [ 16 ] Al - Inshiqaq ( The Splitting Asunder ) 

Ransome-Kuti Kuti | w_freq: 1 - 3 | wiki_freq: 215 - 405 | sentence_idx: 692088 | align_1: 4-6 | align_2: 5-10 | entity: Ransome-Kuti - Kuti |    In April 1948 , Ransome-Kuti again refused to pay her taxes . ||| En avril 1948 , Ransome - Kuti , a de nouveau refusé de payer ses impôts . 

Bonino Bonino | w_freq: 2 - 2 | wiki_freq: 458 - 182 | sentence_idx: 694455 | align_1: 37-44 | align_2: 38-51 | entity: Bonino - Mme Bonino |    Therefore there has been a strong call from certain Member States for a ban on phthalates in products for infants , which resulted in a Recommendation in July 1998(5 ) ( rather than the emergency ban Commissioner Bonino would have wished ) . ||| Certains États membres ont par conséquent fermement appelé à une interdiction des phtalates dans les produits pour enfants en bas âge , ce qui a conduit à une recommandation publiée en juillet 1998(5 ) ( au lieu de l' interdiction d' urgence que Mme Bonino , membre de la Commission , aurait souhaitée ) . 

paradise Paradis | w_freq: 214 - 114 | wiki_freq: 5515 - 5563 | sentence_idx: 697417 | align_1: 0-1 | align_2: 1-11 | entity: none - Paradis |    paradise in the hereafter is not a place , but refers to a state . ||| Le Paradis ( de Pardes , jardin ) n' est pas dans l' au-delà , mais terrestre . 

Directive directive | w_freq: 748 - 961 | wiki_freq: 8800 - 10212 | sentence_idx: 698511 | align_1: 3-1 | align_2: 4-10 | entity: The EU Copyright Directive - none |    The EU Copyright Directive is a unique opportunity for change . ||| La directive sur le droit d’ auteur de l’ UE est une occasion unique de changement . 

para paragraphe | w_freq: 35 - 783 | wiki_freq: 7668 - 4044 | sentence_idx: 700096 | align_1: 18-18 | align_2: 19-23 | entity: Section I para - none |    If that is the case , SWAROVSKI will ensure an adequate level of protection according to Section I para . ||| Si cela est le cas , SWAROVSKI assurera un niveau de protection adéquat conformément à la section I paragraphe 4 ci - dessus . 

Euratom Euratom | w_freq: 18 - 19 | wiki_freq: 337 - 286 | sentence_idx: 700915 | align_1: 7-8 | align_2: 8-13 | entity: none - Euratom |    ( 6 ) In Directive 96/29 / Euratom exemption values were laid down for the reporting of a practice to the authorities . ||| ( 6 ) Dans la directive 96/29 / Euratom , des valeurs d' exemption étaient prévues pour la déclaration d' une pratique aux autorités . 

E-171 E-171 | w_freq: 5 - 4 | wiki_freq: 0 - 0 | sentence_idx: 701185 | align_1: 0-0 | align_2: 1-4 | entity: E-171 - E-171 |    E-171 A gift of faith is not something you take and do something with . ||| E-171 ( 137 ) Un don de foi , ce n' est pas quelque chose que vous prenez et avec lequel vous faites quelque chose . 

Prophet Prophète | w_freq: 229 - 175 | wiki_freq: 9638 - 1698 | sentence_idx: 707159 | align_1: 1-1 | align_2: 2-7 | entity: Prophet - Prophète |    The Prophet probably never said them , but they were forged after him . ||| Le Prophète ( p ) n' a probablement jamais dit , mais ils ont été forgés après lui . 

righteous Justes | w_freq: 116 - 7 | wiki_freq: 4328 - 975 | sentence_idx: 715788 | align_1: 4-5 | align_2: 5-9 | entity: none - les Justes |    14 ): “ The righteous resemble their Creator . ” ||| En effet , “ les Justes sont à l’ image de leur Créateur ” . 

Bernardo Bernardo | w_freq: 17 - 16 | wiki_freq: 10249 - 3907 | sentence_idx: 717818 | align_1: 9-10 | align_2: 10-16 | entity: Bernardo - Bernardo |    One day , without saying hello or anything , Bernardo sent me a picture . ||| Un jour , sans me dire bonjour ou rien , Bernardo ( Silva ) m' a envoyé une photo . 

Maybe Peut | w_freq: 964 - 2242 | wiki_freq: 6736 - 3705 | sentence_idx: 718306 | align_1: 4-6 | align_2: 5-10 | entity: none - Peut |    Someone suggested , ' Maybe your real success is in your personal life . ' " ||| Quelqu’ un m’ a suggéré ‘ Peut - être que ta vraie réussite est dans ta vie personnelle . ’ » 

UNDP PNUD | w_freq: 56 - 55 | wiki_freq: 2964 - 663 | sentence_idx: 722530 | align_1: 6-9 | align_2: 7-14 | entity: UNDP - PNUD |    About 1.6 million people benefited from UNDP jobs programmes , including those established following major disasters . ||| 1,6 million de personnes ont bénéficié des programmes du PNUD en faveur de l’ emploi , y compris ceux qui ont été mis sur pied après de grandes catastrophes . 

Moriah Morriya | w_freq: 11 - 2 | wiki_freq: 946 - 0 | sentence_idx: 729362 | align_1: 6-5 | align_2: 7-10 | entity: Moriah - Morriya |    “ Go to the land of Moriah … on one of the mountains that I shall show you . ” ||| Pars pour le pays de Morriya et là , tu l’ offriras en holocauste sur celle des montagnes que je t’ indiquerais . » 

WSWS WSWS | w_freq: 16 - 16 | wiki_freq: 56 - 2 | sentence_idx: 729484 | align_1: 25-31 | align_2: 26-36 | entity: WSWS - WSWS |    During my initial discussions , the article A socialist program to end the war and social inequality [ in Sri Lanka ] appeared on the WSWS . ||| Au cours de mes premières discussions , l' article Un programme socialiste pour mettre fin à la guerre et aux inégalités sociales [ au Sri Lanka ] est paru sur le WSWS ( en anglais ) . 

Slavery Esclavage | w_freq: 30 - 4 | wiki_freq: 5413 - 261 | sentence_idx: 731288 | align_1: 2-2 | align_2: 3-9 | entity: none - L' Esclavage S' Est |    Where Did Slavery First Develop ? ||| Où L' Esclavage S' Est - Il Développé En Premier ? 

Verhofstadt Verhofstadt | w_freq: 12 - 12 | wiki_freq: 409 - 283 | sentence_idx: 731363 | align_1: 1-1 | align_2: 2-8 | entity: Guy Verhofstadt - Guy Verhofstadt |    Guy Verhofstadt called for a true European defence policy , which could be the European pillar in NATO . ||| Guy Verhofstadt a , de son côté , appelé à une véritable politique européenne de défense , qui pourrait être le pilier européen de l’ OTAN . 

Hamas Hamas | w_freq: 715 - 720 | wiki_freq: 10491 - 2724 | sentence_idx: 735602 | align_1: 6-8 | align_2: 7-13 | entity: Hamas - Hamas |    He said : " We in Hamas intend to implement this tax someday . ||| Il dit notamment : « Nous autres du Hamas , nous avons l' intention d' appliquer cet impôt un jour . 

ZEOLITE ZEOLITE | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 735871 | align_1: 15-15 | align_2: 16-19 | entity: none - ZEOLITE |    To be a reference for the commercialization , production and technological development of the mineral ZEOLITE worldwide , being recognized as one of the most important players ; ||| Être une référence pour la commercialisation , la production et le développement technologique du minéral ZEOLITE à l’ échelle mondiale , étant reconnu comme l’ un des plus importants players ; 

Cain Cain | w_freq: 63 - 17 | wiki_freq: 13028 - 1255 | sentence_idx: 737105 | align_1: 2-1 | align_2: 3-7 | entity: Cain - Mme Cain |    Facebook spokesman Cain said that , in some cases , help unfortunately did not arrive in time . ||| Mme Cain , de Facebook , a déclaré que , dans certains cas , l’ aide n’ était malheureusement pas arrivée à temps . 

Prius Prius | w_freq: 10 - 11 | wiki_freq: 1654 - 197 | sentence_idx: 737718 | align_1: 23-29 | align_2: 24-33 | entity: Prius - Prius |    Nor does it explain why nobody there ever feeds or waters their horses , which run all day and night just like a Prius . ||| Pas plus que cela n' explique pourquoi personne ne nourrit ou n' abreuve jamais son cheval , qui court tout le jour et toute la nuit exactement comme une Prius [ modèle de voiture]. 

Haupt Miranda | w_freq: 2 - 15 | wiki_freq: 757 - 4405 | sentence_idx: 738094 | align_1: 6-8 | align_2: 7-18 | entity: none - Miranda |    * 3003-PS Report of Lt . Haupt concerning the situation of war economy in Netherlands . ||| - B5 - 0437/2001 des députés Sylla et Miranda , au nom du groupe GUE / NGL , sur la situation en République centrafricaine ; 

MTU MTU | w_freq: 6 - 6 | wiki_freq: 1113 - 290 | sentence_idx: 738398 | align_1: 10-13 | align_2: 11-18 | entity: MTU - MTU |    It would also not be efficient on networks where the MTU only changes once and stays much larger than 576 bytes . ||| Cela ne serait pas non plus très efficace sur les réseaux où la MTU ne change qu’ une seule fois et reste très supérieure à 576 octets . 

AHA AHA | w_freq: 13 - 14 | wiki_freq: 1217 - 122 | sentence_idx: 739565 | align_1: 8-10 | align_2: 9-14 | entity: AHA - AHA |    " We will not be filming horses until AHA completes its inquiry . ||| « Nous ne filmerons pas de chevaux tant que la AHA n’ a pas terminé son enquête . 

Dawes Dawes | w_freq: 4 - 4 | wiki_freq: 4708 - 537 | sentence_idx: 740047 | align_1: 5-5 | align_2: 6-9 | entity: Dawes - Dawes |    Someday Never Comes ( with Dawes ) ( 5:16 ) ||| Someday Never Comes ( avec Dawes ( en ) ) 5:16 

Bandar Bandar | w_freq: 6 - 7 | wiki_freq: 5125 - 516 | sentence_idx: 743125 | align_1: 3-3 | align_2: 4-8 | entity: Prince Bandar - prince Bandar |    Or will Prince Bandar quietly recede into the background of a permanent forced retirement from public life ? ||| Ou le prince Bandar se retirera -t -il tranquillement dans le contexte d’ une retraite forcée permanente de la vie publique ? 

C.4.3 C.4.3 | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 743548 | align_1: 0-0 | align_2: 1-4 | entity: none - C.4.3 |    C.4.3 What does the existence of Big Business mean for economic theory and wage labour ? ||| C.4.3 – Qu’ est -ce que l’ existence de grandes entreprises signifie pour la théorie économique et le salariat ? 

1267 1267 | w_freq: 3 - 3 | wiki_freq: 1572 - 1095 | sentence_idx: 743936 | align_1: 16-20 | align_2: 17-24 | entity: 1267 - none |    Members also noted that in view of the latest political developments some measures imposed by resolutions 1267 and 1333 appear to have lost focus and shall have to be adjusted to new realities . ||| Ils ont également relevé que , compte tenu de l’ évolution politique récente , certaines mesures imposées par les résolutions 1267 ( 1999 ) et 1333 ( 2000 ) apparaissaient avoir perdu de leur pertinence et devaient être modifiées aux réalités nouvelles . 
